cocos,3,' k o . k o s ,cocos,'ko.kos
codo,1,' k o . D_o o ,codo,'ko.do
cofre,9,' k o . f 4 e ,cofre,'ko.f4e
coge,50,' k o . x e ,coge,'ko.xe
cóge,1,' k o . x e ,cóge,'ko.xe
cógela,9,' k o . x e . l a ,cógela,'ko.xe.la
cógeles,1,' k o . x e . l e s ,cógeles,'ko.xe.les
cógelo,12,' k o . x e . l o ,cógelo,'ko.xe.lo
cógeme,1,' k o . x e . m e ,cógeme,'ko.xe.me
cógemelo,1,' k o . x e . m e . l o ,cógemelo,'ko.xe.me.lo
cogemos,11,k o ' x e . m o s ,cogemos,ko'xe.mos
cogen,4,' k o . x e n ,cogen,'ko.xen
coger,90,k o ' x e 4 ,coger,ko'xe4
cogerán,1,k o . x e ' 4 a n ,cogerán,ko.xe'4an
cogeré,2,k o . x e ' 4 e ,cogeré,ko.xe'4e
cogerla,4,k o ' x e 4 l a ,cogerla,ko'xe4la
cogerle,2,k o ' x e 4 l e ,cogerle,ko'xe4le
cogerlos,1,k o ' x e 4 l o s ,cogerlos,ko'xe4los
cogerse,1,k o ' x e 4 . s e ,cogerse,ko'xe4.se
coges,7,' k o . x e s ,coges,'ko.xes
cogí,2,k o ' x i ,cogí,ko'xi
cogía,2,k o ' x i a ,cogía,ko'xia
cogíamos,1,k o ' x i a . m o s ,cogíamos,ko'xia.mos
cogías,1,k o ' x i a s ,cogías,ko'xias
cogido,33,k o ' x i . D_o o ,cogido,ko'xi.do
cogiendo,23,k o ' x j e n_d . d o ,cogiendo,ko'xjen.do
cogiéndole,2,k o ' x j e n_d . d o . l e ,cogiéndole,ko'xjen.do.le
cogieron,1,k o ' x j e . 4 o n ,cogieron,ko'xje.4on
cogimos,1,k o ' x i . m o s ,cogimos,ko'xi.mos
cogió,18,k o ' x j o ,cogió,ko'xjo
cogiste,1,k o ' x i s . t e ,cogiste,ko'xis.te
cohete,6,k o ' e . t e ,cohete,ko'e.te
cohetes,1,k o ' e . t e s ,cohetes,ko'e.tes
cohetitos,1,k o . e ' t i . t o s ,cohetitos,ko.e'ti.tos
coja,17,' k o . x a ,coja,'ko.xa
cojamos,1,k o ' x a . m o s ,cojamos,ko'xa.mos
cojas,4,' k o . x a s ,cojas,'ko.xas
cojica,1,k o ' x i . k a ,cojica,ko'xi.ka
cojín,1,k o ' x i n ,cojín,ko'xin
cojita,4,k o ' x i . t a ,cojita,ko'xi.ta
cojo,37,' k o . x o ,cojo,'ko.xo
cola,41,' k o . l a ,cola,'ko.la
colador,1,k o . l a ' D_o o 4 ,colador,ko.la'do4
colchón,1,k o l_j ' tS o n ,colchón,kol'Con
colchoneta,1,k o l_j . tS o ' n e . t a ,colchoneta,kol.Co'ne.ta
cole,3,' k o . l e ,cole,'ko.le
colegio,240,k o ' l e . x j o ,colegio,ko'le.xjo
coleta,30,k o ' l e . t a ,coleta,ko'le.ta
coletas,11,k o ' l e . t a s ,coletas,ko'le.tas
coletita,1,k o . l e ' t i . t a ,coletita,ko.le'ti.ta
colga,1,' k o l . G_o a ,colga,'kol.ga
colgábamos,1,k o l ' G_o a . B_o a . m o s ,colgábamos,kol'ga.ba.mos
colgada,1,k o l ' G_o a . D_o a ,colgada,kol'ga.da
colgado,8,k o l ' G_o a . D_o o ,colgado,kol'ga.do
colgamos,1,k o l ' G_o a . m o s ,colgamos,kol'ga.mos
colgando,1,k o l ' G_o a n_d . d o ,colgando,kol'gan.do
colgar,4,k o l ' G_o a 4 ,colgar,kol'ga4
colgarlo,1,k o l ' G_o a 4 l o ,colgarlo,kol'ga4lo
Coli,1,' k o . l i ,Coli,'ko.li
colita,5,k o ' l i . t a ,colita,ko'li.ta
colitita,1,k o . l i ' t i . t a ,colitita,ko.li'ti.ta
collar,2,k o ' j\\ a 4 ,collar,ko'La4
collares,1,k o ' j\\ a . 4 e s ,collares,ko'La.4es
coloca,8,k o ' l o . k a ,coloca,ko'lo.ka
colocado,2,k o . l o ' k a . D_o o ,colocado,ko.lo'ka.do
colócala,1,k o ' l o . k a . l a ,colócala,ko'lo.ka.la
colócalo,1,k o ' l o . k a . l o ,colócalo,ko'lo.ka.lo
colocamos,1,k o . l o ' k a . m o s ,colocamos,ko.lo'ka.mos
colocando,1,k o . l o ' k a n_d . d o ,colocando,ko.lo'kan.do
colocar,8,k o . l o ' k a 4 ,colocar,ko.lo'ka4
colocarlo,4,k o . l o ' k a 4 l o ,colocarlo,ko.lo'ka4lo
coloco,5,k o ' l o . k o ,coloco,ko'lo.ko
colonia,1,k o ' l o . n j a ,colonia,ko'lo.nja
colonias,1,k o ' l o . n j a s ,colonias,ko'lo.njas
coloque,1,k o ' l o . k e ,coloque,ko'lo.ke
color,10,k o ' l o 4 ,color,ko'lo4
colorado,33,k o . l o ' 4 a . D_o o ,colorado,ko.lo'4a.do
colores,8,k o ' l o . 4 e s ,colores,ko'lo.4es
coloretes,1,k o . l o ' 4 e . t e s ,coloretes,ko.lo'4e.tes
colorín,32,k o . l o ' 4 i n ,colorín,ko.lo'4in
colorines,4,k o . l o ' 4 i . n e s ,colorines,ko.lo'4i.nes
columpia,8,k o ' l u m . p j a ,columpia,ko'lum.pja
columpiaba,5,k o . l u m ' p j a . B_o a ,columpiaba,ko.lum'pja.ba
columpiado,6,k o . l u m ' p j a . D_o o ,columpiado,ko.lum'pja.do
columpiale,1,k o . l u m ' p j a . l e ,columpiale,ko.lum'pja.le
columpiame,1,k o . l u m ' p j a . m e ,columpiame,ko.lum'pja.me
columpian,10,k o ' l u m . p j a n ,columpian,ko'lum.pjan
columpiando,5,k o . l u m ' p j a n_d . d o ,columpiando,ko.lum'pjan.do
columpiar,31,k o . l u m ' p j a 4 ,columpiar,ko.lum'pja4
columpiarle,1,k o . l u m ' p j a 4 l e ,columpiarle,ko.lum'pja4le
columpiarles,2,k o . l u m ' p j a 4 l e s ,columpiarles,ko.lum'pja4les
columpiarlos,1,k o . l u m ' p j a 4 l o s ,columpiarlos,ko.lum'pja4los
columpiarnos,3,k o . l u m ' p j a 4 . n o s ,columpiarnos,ko.lum'pja4.nos
columpiaros,1,k o . l u m ' p j a . 4 o s ,columpiaros,ko.lum'pja.4os
columpiarse,10,k o . l u m ' p j a 4 . s e ,columpiarse,ko.lum'pja4.se
columpias,1,k o ' l u m . p j a s ,columpias,ko'lum.pjas
columpie,1,k o ' l u m . p j e ,columpie,ko'lum.pje
columpien,1,k o ' l u m . p j e n ,columpien,ko'lum.pjen
columpio,223,k o ' l u m . p j o ,columpio,ko'lum.pjo
columpios,166,k o ' l u m . p j o s ,columpios,ko'lum.pjos
columpitos,2,k o . l u m ' p i . t o s ,columpitos,ko.lum'pi.tos
colunchos,1,k o ' l u n_j . tS o s ,colunchos,ko'lun.Cos
coma,8,' k o . m a ,coma,'ko.ma
comamos,2,k o ' m ~a . m o s ,comamos,ko'ma.mos
coman,7,' k o . m ~a n ,coman,'ko.man
comas,2,' k o . m a s ,comas,'ko.mas
come,68,' k o . m e ,come,'ko.me
comedor,14,k o . m e ' D_o o 4 ,comedor,ko.me'do4
cómela,1,' k o . m e . l a ,cómela,'ko.me.la
comemos,7,k o ' m ~e . m o s ,comemos,ko'me.mos
comen,56,' k o . m ~e n ,comen,'ko.men
comer,452,k o ' m e 4 ,comer,ko'me4
comerá,3,k o . m e ' 4 a ,comerá,ko.me'4a
comerán,3,k o . m e ' 4 a n ,comerán,ko.me'4an
comeré,1,k o . m e ' 4 e ,comeré,ko.me'4e
comerlo,1,k o ' m e 4 l o ,comerlo,ko'me4lo
comerse,1,k o ' m e 4 . s e ,comerse,ko'me4.se
comérselos,1,k o ' m e 4 . s e . l o s ,comérselos,ko'me4.se.los
comerte,1,k o ' m e 4 . t e ,comerte,ko'me4.te
comes,4,' k o . m e s ,comes,'ko.mes
cómete,1,' k o . m e . t e ,cómete,'ko.me.te
cómetelo,1,' k o . m e . t e . l o ,cómetelo,'ko.me.te.lo
cómetelos,1,' k o . m e . t e . l o s ,cómetelos,'ko.me.te.los
comía,4,k o ' m i a ,comía,ko'mia
comían,9,k o ' m i a n ,comían,ko'mian
comida,131,k o ' m i . D_o a ,comida,ko'mi.da
comidas,7,k o ' m i . D_o a s ,comidas,ko'mi.das
comidita,31,k o . m i ' D_o i . t a ,comidita,ko.mi'di.ta
comiditas,1,k o . m i ' D_o i . t a s ,comiditas,ko.mi'di.tas
comido,88,k o ' m i . D_o o ,comido,ko'mi.do
comiendo,72,k o ' m j e n_d . d o ,comiendo,ko'mjen.do
comiéndose,2,k o ' m j e n_d . d o . s e ,comiéndose,ko'mjen.do.se
comiéndoselas,1,k o ' m j e n_d . d o . s e . l a s ,comiéndoselas,ko'mjen.do.se.las
comiera,1,k o ' m j e . 4 a ,comiera,ko'mje.4a
comieran,1,k o ' m j e . 4 a n ,comieran,ko'mje.4an
comió,11,k o ' m j o ,comió,ko'mjo
como,420,' k o . m o ,como,'ko.mo
cómo,436,' k o . m o ,cómo,'ko.mo
compañera,1,k o m . p a ' J e . 4 a ,compañera,kom.pa'Je.4a
compañero,1,k o m . p a ' J e . 4 o ,compañero,kom.pa'Je.4o
compañeros,1,k o m . p a ' J e . 4 o s ,compañeros,kom.pa'Je.4os
compra,3,' k o m . p 4 a ,compra,'kom.p4a
compraban,1,k o m ' p 4 a . B_o a n ,compraban,kom'p4a.ban
comprado,6,k o m ' p 4 a . D_o o ,comprado,kom'p4a.do
cómprame,1,' k o m . p 4 a . m e ,cómprame,'kom.p4a.me
compran,1,' k o m . p 4 a n ,compran,'kom.p4an
comprando,5,k o m ' p 4 a n_d . d o ,comprando,kom'p4an.do
comprándose,1,k o m ' p 4 a n_d . d o . s e ,comprándose,kom'p4an.do.se
comprar,27,k o m ' p 4 a 4 ,comprar,kom'p4a4
comprarán,1,k o m . p 4 a ' 4 a n ,comprarán,kom.p4a'4an
comprarlas,1,k o m ' p 4 a 4 l a s ,comprarlas,kom'p4a4las
comprarle,2,k o m ' p 4 a 4 l e ,comprarle,kom'p4a4le
compras,3,' k o m . p 4 a s ,compras,'kom.p4as
compre,1,' k o m . p 4 e ,compre,'kom.p4e
compro,1,' k o m . p 4 o ,compro,'kom.p4o
comprobar,1,k o m . p 4 o ' B_o a 4 ,comprobar,kom.p4o'ba4
con,1132,k o n ,con,'kon
conchas,2,' k o n_j . tS a s ,conchas,'kon.Cas
conchetos,1,k o n_j ' tS e . t o s ,conchetos,kon'Ce.tos
Conchi,4,' k o n_j . tS i ,Conchi,'kon.Ci
conchito,1,k o n_j ' tS i . t o ,conchito,kon'Ci.to
conduce,35,k o n_d ' d u . T e ,conduce,kon'du.Te
conducen,2,k o n_d ' d u . T e n ,conducen,kon'du.Ten
conducía,8,k o n_d . d u ' T i a ,conducía,kon.du'Tia
conduciendo,20,k o n_d . d u ' T j e n_d . d o ,conduciendo,kon.du'Tjen.do
conducir,37,k o n_d . d u ' T i 4 ,conducir,kon.du'Ti4
conducirá,1,k o n_d . d u . T i ' 4 a ,conducirá,kon.du.Ti'4a
conduciré,1,k o n_d . d u . T i ' 4 e ,conduciré,kon.du.Ti'4e
conductor,2,k o n_d . d u g ' t o 4 ,conductor,kon.dug'to4
conduzco,4,k o n_d ' d u T . k o ,conduzco,kon'duT.ko
conejito,2,k o . n e ' x i . t o ,conejito,ko.ne'xi.to
conejo,6,k o ' n e . x o ,conejo,ko'ne.xo
confundido,4,k o F . f u n_d ' d i . D_o o ,confundido,kon.fun'di.do
congelando,1,k o n_g . x e ' l a n_d . d o ,congelando,kon.xe'lan.do
conmigo,18,' k o m: i . G_o o ,conmigo,'kom:i.go
conocer,1,k o . n o ' T e 4 ,conocer,ko.no'Te4
conoces,1,k o ' n o . T e s ,conoces,ko'no.Tes
conocía,1,k o . n o ' T i a ,conocía,ko.no'Tia
conozco,2,k o ' n o T . k o ,conozco,ko'noT.ko
conseguido,1,k o n . s e ' G_o i . D_o o ,conseguido,kon.se'gi.do
consigues,1,k o n ' s i . G_o e s ,consigues,kon'si.ges
construcciones,1,k o n s . t 4 u g ' T j o . n e s ,construcciones,kons.t4ug'Tjo.nes
contado,18,k o n_d ' t a . D_o o ,contado,kon'ta.do
contamos,5,k o n_d ' t a . m o s ,contamos,kon'ta.mos
contando,3,k o n_d ' t a n_d . d o ,contando,kon'tan.do
contándolo,1,k o n_d ' t a n_d . d o . l o ,contándolo,kon'tan.do.lo
contar,12,k o n_d ' t a 4 ,contar,kon'ta4
contarlas,1,k o n_d ' t a 4 l a s ,contarlas,kon'ta4las
contarlo,1,k o n_d ' t a 4 l o ,contarlo,kon'ta4lo
contenta,11,k o n_d ' t e n_d . t a ,contenta,kon'ten.ta
contentísimos,2,k o n_d . t e n_d ' t i . s i . m o s ,contentísimos,kon.ten'ti.si.mos
contento,27,k o n_d ' t e n_d . t o ,contento,kon'ten.to
contentos,14,k o n_d ' t e n_d . t o s ,contentos,kon'ten.tos
contestes,1,k o n_d ' t e s . t e s ,contestes,kon'tes.tes
contigo,6,k o n_d ' t i . G_o o ,contigo,kon'ti.go
contó,1,k o n_d ' t o ,contó,kon'to
contra,1,k o n_d . t 4 a ,contra,'kon.t4a
convertías,2,k o m . b e 4 ' t i a s ,convertías,kom.be4'tias
convierte,3,k o m ' b j e 4 . t e ,convierte,kom'bje4.te
convirtió,1,k o m . b i 4 ' t j o ,convirtió,kom.bi4'tjo
copas,2,' k o . p a s ,copas,'ko.pas
copiando,1,k o ' p j a n_d . d o ,copiando,ko'pjan.do
copito,2,k o ' p i . t o ,copito,ko'pi.to
corazón,1,k o . 4 a ' T o n ,corazón,ko.4a'Ton
corazones,1,k o . 4 a ' T o . n e s ,corazones,ko.4a'To.nes
corbata,3,k o 4 ' B_o a . t a ,corbata,ko4'ba.ta
corderita,1,k o 4 . D_o e ' 4 i . t a ,corderita,ko4.de'4i.ta
corderito,1,k o 4 . D_o e ' 4 i . t o ,corderito,ko4.de'4i.to
cordero,1,k o 4 ' D_o e . 4 o ,cordero,ko4'de.4o
cordón,1,k o 4 ' D_o o n ,cordón,ko4'don
cornea,1,k o 4 ' n e . a ,cornea,ko4'ne.a
corona,2,k o ' 4 o . n a ,corona,ko'4o.na
coronilla,1,k o . 4 o ' n i . j\\ a ,coronilla,ko.4o'ni.La
corral,3,k o ' r a l ,corral,ko'ral
corralillo,1,k o . r a ' l i . j\\ o ,corralillo,ko.ra'li.Lo
corras,1,' k o . r a s ,corras,'ko.ras
corre,66,' k o . r e ,corre,'ko.re
correr,20,k o ' r e 4 ,correr,ko're4
correré,1,k o . r e ' 4 e ,correré,ko.re'4e
corría,5,k o ' r i a ,corría,ko'ria
corrían,1,k o ' r i a n ,corrían,ko'rian
corriendo,50,k o ' r j e n_d . d o ,corriendo,ko'rjen.do
corrió,2,k o ' r j o ,corrió,ko'rjo
corro,1,' k o . r o ,corro,'ko.ro
corroncho,1,k o ' r o n_j . tS o ,corroncho,ko'ron.Co
corta,3,' k o 4 . t a ,corta,'ko4.ta
cortada,1,k o 4 ' t a . D_o a ,cortada,ko4'ta.da
cortado,8,k o 4 ' t a . D_o o ,cortado,ko4'ta.do
cortamos,1,k o 4 ' t a . m o s ,cortamos,ko4'ta.mos
cortar,5,k o 4 ' t a 4 ,cortar,ko4'ta4
cortarle,1,k o 4 ' t a 4 l e ,cortarle,ko4'ta4le
cortina,3,k o 4 ' t i . n a ,cortina,ko4'ti.na
cortinas,1,k o 4 ' t i . n a s ,cortinas,ko4'ti.nas
cortinitas,1,k o 4 . t i ' n i . t a s ,cortinitas,ko4.ti'ni.tas
cortó,1,k o 4 ' t o ,cortó,ko4'to
cosa,101,' k o . s a ,cosa,'ko.sa
cosas,66,' k o . s a s ,cosas,'ko.sas
coscorrón,5,k o s . k o ' r o n ,coscorrón,kos.ko'ron
cose,1,' k o . s e ,cose,'ko.se
cosen,1,' k o . s e n ,cosen,'ko.sen
coser,1,k o ' s e 4 ,coser,ko'se4
cosica,2,k o ' s i . k a ,cosica,ko'si.ka
cosita,8,k o ' s i . t a ,cosita,ko'si.ta
cositas,17,k o ' s i . t a s ,cositas,ko'si.tas
cosquillas,2,k o s ' k i . j\\ a s ,cosquillas,kos'ki.Las
costado,3,k o s ' t a . D_o o ,costado,kos'ta.do
coz,1,' k o T ,coz,'koT
crece,2,' k 4 e . T e ,crece,'k4e.Te
crecerá,1,k 4 e . T e ' 4 a ,crecerá,k4e.Te'4a
creció,1,k 4 e ' T j o ,creció,k4e'Tjo
creen,2,' k 4 e . e n ,creen,'k4e.en
crees,2,' k 4 e . e s ,crees,'k4e.es
creía,1,k 4 e ' i a ,creía,k4e'ia
crema,1,' k 4 e . m a ,crema,'k4e.ma
creo,23,' k 4 e . o ,creo,'k4e.o
cría,1,' k 4 i a ,cría,'k4ia
crío,2,' k 4 i o ,crío,'k4io
críos,1,' k 4 i o s ,críos,'k4ios
cristal,2,k 4 i s ' t a l ,cristal,k4is'tal
cristales,2,k 4 i s ' t a . l e s ,cristales,k4is'ta.les
Cristian,6,' k 4 i s . t j a n ,Cristian,'k4is.tjan
Cristina,8,k 4 i s ' t i . n a ,Cristina,k4is'ti.na
Cristinita,3,k 4 i s . t i ' n i . t a ,Cristinita,k4is.ti'ni.ta
Cristóbal,2,k 4 i s ' t o . B_o a l ,Cristóbal,k4is'to.bal
croquetas,2,k 4 o ' k e . t a s ,croquetas,k4o'ke.tas
Cruela,1,' k 4 w e . l a ,Cruela,'k4we.la
Cruz,1,' k 4 u T ,Cruz,'k4uT
cruzaban,2,k 4 u ' T a . B_o a n ,cruzaban,k4u'Ta.ban
Cua,1,' k w a ,Cua,'kwa
cuacua,1,' k w a . k w a ,cuacua,'kwa.kwa
cuadra,3,' k w a . D_o 4 a ,cuadra,'kwa.d4a
cuadrado,3,k w a ' D_o 4 a . D_o o ,cuadrado,kwa'd4a.do
cuadro,9,' k w a . D_o 4 o ,cuadro,'kwa.d4o
cual,3,' k w a l ,cual,'kwal
cuál,174,' k w a l ,cuál,'kwal
cuales,1,' k w a . l e s ,cuales,'kwa.les
cuáles,3,' k w a . l e s ,cuáles,'kwa.les
cualquiera,1,k w a l ' k j e . 4 a ,cualquiera,kwal'kje.4a
cuando,187,' k w a n_d . d o ,cuando,'kwan.do
cuándo,19,' k w a n_d . d o ,cuándo,'kwan.do
cuanta,2,' k w a n_d . t a ,cuanta,'kwan.ta
cuantas,4,' k w a n_d . t a s ,cuantas,'kwan.tas
cuántas,15,' k w a n_d . t a s ,cuántas,'kwan.tas
cuanto,7,' k w a n_d . t o ,cuanto,'kwan.to
cuánto,3,' k w a n_d . t o ,cuánto,'kwan.to
cuantos,2,' k w a n_d . t o s ,cuantos,'kwan.tos
cuántos,9,' k w a n_d . t o s ,cuántos,'kwan.tos
cuarenta,1,k w a ' 4 e n_d . t a ,cuarenta,kwa'4en.ta
cuartillo,1,k w a 4 ' t i . j\\ o ,cuartillo,kwa4'ti.Lo
cuarto,66,' k w a 4 . t o ,cuarto,'kwa4.to
cuatro,118,' k w a . t 4 o ,cuatro,'kwa.t4o
Cuba,1,' k u . B_o a ,Cuba,'ku.ba
cubierta,12,k u ' B_o j e 4 . t a ,cubierta,ku'bje4.ta
cubiertos,2,k u ' B_o j e 4 . t o s ,cubiertos,ku'bje4.tos
cubrir,2,k u ' B_o 4 i 4 ,cubrir,ku'b4i4
cucado,1,k u ' k a . D_o o ,cucado,ku'ka.do
cuchadica,1,k u . tS a ' D_o i . k a ,cuchadica,ku.Ca'di.ka
cuchara,7,k u ' tS a . 4 a ,cuchara,ku'Ca.4a
cucharas,1,k u ' tS a . 4 a s ,cucharas,ku'Ca.4as
cucharita,5,k u . tS a ' 4 i . t a ,cucharita,ku.Ca'4i.ta
cuchillo,17,k u ' tS i . j\\ o ,cuchillo,ku'Ci.Lo
cuco,1,' k u . k o ,cuco,'ku.ko
cucurucho,1,k u . k u ' 4 u . tS o ,cucurucho,ku.ku'4u.Co
cuelga,5,' k w e l . G_o a ,cuelga,'kwel.ga
cuelgas,1,' k w e l . G_o a s ,cuelgas,'kwel.gas
cuello,2,' k w e . j\\ o ,cuello,'kwe.Lo
cuenca,1,' k w e n_g . k a ,cuenca,'kwen.ka
cuenta,10,' k w e n_d . t a ,cuenta,'kwen.ta
cuéntalo,2,' k w e n_d . t a . l o ,cuéntalo,'kwen.ta.lo
cuéntame,6,' k w e n_d . t a . m e ,cuéntame,'kwen.ta.me
cuéntamelo,10,' k w e n_d . t a . m e . l o ,cuéntamelo,'kwen.ta.me.lo
cuentas,14,' k w e n_d . t a s ,cuentas,'kwen.tas
cuente,1,' k w e n_d . t e ,cuente,'kwen.te
cuentes,2,' k w e n_d . t e s ,cuentes,'kwen.tes
cuentitos,1,k w e n_d ' t i . t o s ,cuentitos,kwen'ti.tos
cuento,144,' k w e n_d . t o ,cuento,'kwen.to
cuentos,16,' k w e n_d . t o s ,cuentos,'kwen.tos
cuerda,21,' k w e 4 . D_o a ,cuerda,'kwe4.da
cuerdas,1,' k w e 4 . D_o a s ,cuerdas,'kwe4.das
cuerno,4,' k w e 4 . n o ,cuerno,'kwe4.no
cuernos,14,' k w e 4 . n o s ,cuernos,'kwe4.nos
cuerpo,1,' k w e 4 . p o ,cuerpo,'kwe4.po
cuesta,6,' k w e s . t a ,cuesta,'kwes.ta
cuida,8,' k w i . D_o a ,cuida,'kwi.da
cuidaba,1,k w i ' D_o a . B_o a ,cuidaba,kwi'da.ba
cuidado,24,k w i ' D_o a . D_o o ,cuidado,kwi'da.do
cuidando,9,k w i ' D_o a n_d . d o ,cuidando,kwi'dan.do
cuidar,6,k w i ' D_o a 4 ,cuidar,kwi'da4
cuides,1,' k w i . D_o e s ,cuides,'kwi.des
culete,2,k u ' l e . t e ,culete,ku'le.te
culito,1,k u ' l i . t o ,culito,ku'li.to
culo,16,' k u . l o ,culo,'ku.lo
culos,1,' k u . l o s ,culos,'ku.los
culpa,1,' k u l . p a ,culpa,'kul.pa
cumple,5,' k u m . p l e ,cumple,'kum.ple
cumpleaños,107,k u m . p l e ' a . J o s ,cumpleaños,kum.ple'a.Jos
cumplía,1,k u m ' p l i a ,cumplía,kum'plia
cumplido,1,k u m ' p l i . D_o o ,cumplido,kum'pli.do
cumplir,2,k u m ' p l i 4 ,cumplir,kum'pli4
cuna,31,' k u . n a ,cuna,'ku.na
cunas,1,' k u . n a s ,cunas,'ku.nas
cunita,8,k u ' n i . t a ,cunita,ku'ni.ta
cunitas,1,k u ' n i . t a s ,cunitas,ku'ni.tas
cura,4,' k u . 4 a ,cura,'ku.4a
curado,5,k u ' 4 a . D_o o ,curado,ku'4a.do
curando,6,k u ' 4 a n_d . d o ,curando,ku'4an.do
curar,3,k u ' 4 a 4 ,curar,ku'4a4
curarla,1,k u ' 4 a 4 l a ,curarla,ku'4a4la
curarle,2,k u ' 4 a 4 l e ,curarle,ku'4a4le
curas,1,' k u . 4 a s ,curas,'ku.4as
cúrate,1,' k u . 4 a . t e ,cúrate,'ku.4a.te
cure,3,' k u . 4 e ,cure,'ku.4e
curó,2,k u ' 4 o ,curó,ku'4o
Cutu,3,' k u . t u ,Cutu,'ku.tu
da,108,' d a ,da,'da
daba,13,' d a . B_o a ,daba,'da.ba
daban,5,' d a . B_o a n ,daban,'da.ban
dado,88,' d a . D_o o ,dado,'da.do
dale,17,' d a . l e ,dale,'da.le
dálmatas,4,' d a l . m a . t a s ,dálmatas,'dal.ma.tas
dame,86,' d a . m e ,dame,'da.me
dámela,18,' d a . m e . l a ,dámela,'da.me.la
dámelo,10,' d a . m e . l o ,dámelo,'da.me.lo
dámelos,1,' d a . m e . l o s ,dámelos,'da.me.los
damos,15,' d a . m o s ,damos,'da.mos
dan,20,' d a n ,dan,'dan
dando,23,' d a n_d . d o ,dando,'dan.do
dándole,5,' d a n_d . d o . l e ,dándole,'dan.do.le
Daniel,20,d a ' n j e l ,Daniel,da'njel
daño,44,' d a . J o ,daño,'da.Jo
dar,94,' d a 4 ,dar,'da4
dará,1,d a ' 4 a ,dará,da'4a
darás,1,d a ' 4 a s ,darás,da'4as
daré,3,d a ' 4 e ,daré,da'4e
Dari,1,' d a . 4 i ,Dari,'da.4i
darle,22,' d a 4 l e ,darle,'da4le
darles,1,' d a 4 l e s ,darles,'da4les
darse,2,' d a 4 . s e ,darse,'da4.se
darte,1,' d a 4 . t e ,darte,'da4.te
das,49,' d a s ,das,'das
date,4,' d a . t e ,date,'da.te
David,8,d a ' B_o i D ,David,da'bid
de,2160,d e ,de,'de
debajo,17,d e ' B_o a . x o ,debajo,de'ba.xo
debe,1,' d e . B_o e ,debe,'de.be
debéis,1,d e ' B_o e i_^ s ,debéis,de'beis
deben,1,' d e . B_o e n ,deben,'de.ben
deberes,1,d e ' B_o e . 4 e s ,deberes,de'be.4es
debes,1,' d e . B_o e s ,debes,'de.bes
decía,20,d e ' T i a ,decía,de'Tia
decían,5,d e ' T i a n ,decían,de'Tian
decías,2,d e ' T i a s ,decías,de'Tias
decidir,1,d e . T i ' D_o i 4 ,decidir,de.Ti'di4
decido,1,d e ' T i . D_o o ,decido,de'Ti.do
decir,14,d e ' T i 4 ,decir,de'Ti4
decirle,2,d e ' T i 4 l e ,decirle,de'Ti4le
decirles,1,d e ' T i 4 l e s ,decirles,de'Ti4les
dedito,1,d e ' D_o i . t o ,dedito,de'di.to
dedo,10,' d e . D_o o ,dedo,'de.do
dedos,12,' d e . D_o o s ,dedos,'de.dos
déis,1,' d e i_^ s ,déis,'deis
deja,38,' d e . x a ,deja,'de.xa
dejaba,2,d e ' x a . B_o a ,dejaba,de'xa.ba
dejábamos,3,d e ' x a . B_o a . m o s ,dejábamos,de'xa.ba.mos
dejado,20,d e ' x a . D_o o ,dejado,de'xa.do
dejáis,3,d e ' x a i_^ s ,dejáis,de'xais
déjala,2,' d e . x a . l a ,déjala,'de.xa.la
déjalas,1,' d e . x a . l a s ,déjalas,'de.xa.las
déjale,5,' d e . x a . l e ,déjale,'de.xa.le
déjalo,11,' d e . x a . l o ,déjalo,'de.xa.lo
déjalos,2,' d e . x a . l o s ,déjalos,'de.xa.los
déjame,56,' d e . x a . m e ,déjame,'de.xa.me
déjamelo,1,' d e . x a . m e . l o ,déjamelo,'de.xa.me.lo
dejamos,44,d e ' x a . m o s ,dejamos,de'xa.mos
dejan,11,' d e . x a n ,dejan,'de.xan
dejar,33,d e ' x a 4 ,dejar,de'xa4
dejarán,1,d e . x a ' 4 a n ,dejarán,de.xa'4an
dejaré,2,d e . x a ' 4 e ,dejaré,de.xa'4e
dejaremos,2,d e . x a ' 4 e . m o s ,dejaremos,de.xa'4e.mos
dejarían,1,d e . x a ' 4 i a n ,dejarían,de.xa'4ian
dejarla,3,d e ' x a 4 l a ,dejarla,de'xa4la
dejarlas,1,d e ' x a 4 l a s ,dejarlas,de'xa4las
dejarle,1,d e ' x a 4 l e ,dejarle,de'xa4le
dejarlo,2,d e ' x a 4 l o ,dejarlo,de'xa4lo
dejarlos,1,d e ' x a 4 l o s ,dejarlos,de'xa4los
dejas,23,' d e . x a s ,dejas,'de.xas
deje,2,' d e . x e ,deje,'de.xe
dejemos,1,d e ' x e . m o s ,dejemos,de'xe.mos
dejes,3,' d e . x e s ,dejes,'de.xes
dejo,46,' d e . x o ,dejo,'de.xo
dejó,7,d e ' x o ,dejó,de'xo
delante,20,d e ' l a n_d . t e ,delante,de'lan.te
delgaditos,2,d e l . G_o a ' D_o i . t o s ,delgaditos,del.ga'di.tos
demás,17,d e ' m a s ,demás,de'mas
dentista,2,d e n_d ' t i s . t a ,dentista,den'tis.ta
dentro,90,' d e n_d . t 4 o ,dentro,'den.t4o
deportes,2,d e ' p o 4 . t e s ,deportes,de'po4.tes
deprisa,7,d e ' p 4 i . s a ,deprisa,de'p4i.sa
des,7,' d e s ,des,'des
