1,enseñaba
1,enséñale
1,enséñame
1,enseñando
1.3,enseñar
1.48,enseñe
2.43,enseño
1.3,ensucia
1,entendía
1.3,entera
1,enteres
1.78,entero
1,entiendes
1.3,entiendo
3.27,entonces
2.91,entra
1.48,entraba
1.6,entraban
1.3,entrada
1,entradas
2.23,entrado
2.32,entran
1.48,entrando
3.06,entrar
1,entrara
1,entrarán
1,entraron
1.3,entras
2.08,entre
1,entré
1.7,entren
1,entrenadores
1,entrenados
1,entrenando
1.6,entro
1.48,entró
1,envuelto
1.48,equivocado
3.54,era
1,éramos
2.32,eran
1.9,eras
1.3,érase
2.81,eres
1.6,Erik
4.56,es
3.32,esa
1.3,ésa
2.36,esas
1,escacha
1,escalaba
1.3,escalando
1.3,escalar
1,escalela
2.72,escalera
2.82,escaleras
1,escaleritas
1.3,escalón
2.52,escapa
1,escapaba
1,escapaban
1.48,escapado
1,escapan
1,escapando
1.6,escapar
1,escapará
1.6,escape
1.48,escapen
1.48,Escar
1,escayolada
2.61,escoba
1,escobas
1.3,esconde
1.48,escondemos
1,esconden
1.6,esconder
1,escondernos
1.3,esconderse
1,escondían
1.7,escondida
1,escondidas
2.08,escondido
1.3,escondidos
1.3,escondite
1.6,escondo
1.9,escopeta
1,escopetón
1.3,escribe
1.48,escriben
1,escribía
1,escribían
1,escribido
2.52,escribiendo
1,escribieran
1,escribieron
1,escribimos
2.15,escribir
1,escribo
1,escucha
1,escuchando
1,escuché
1,escuchen
1.48,escudo
2.62,escuela
1,escultura
1.3,escupáis
3.65,ese
1.48,ése
3.66,eso
1,éso
2.73,esos
2.53,espada
1.7,espadas
1.85,espaguetis
1.48,espalda
1,espaldas
1.48,espejo
3.49,espera
1.3,esperaba
1.3,esperad
1.48,espérame
1,esperamos
1.6,esperan
2.23,esperando
1.48,esperándole
1,esperándolo
2.15,esperar
1,esperará
1,espérate
1,espere
1.3,espero
1.3,espinacas
1.3,espuma
1.78,esquiando
1.3,esquiar
1.3,esquíes
1.6,esquina
1,esquinita
3.46,esta
4.4,está
4.18,ésta
3.76,estaba
1.85,estábamos
3.14,estaban
2.08,estabas
1,establo
1,estación
1.95,estado
1.7,estáis
1,estallar
2.51,estamos
3.74,están
2.96,estar
2.23,estará
1.6,estarán
2.48,estas
2.57,estás
2.81,éstas
1.3,estate
3.55,este
1.78,esté
4.59,éste
1,éstes
1.48,estira
1,estirado
1,estírale
1,estiras
1,estiró
4.43,esto
1.95,ésto
1,estómago
2.97,estos
3.67,éstos
2.88,estoy
2.23,estrella
2.43,estrellas
1,estrellecitas
1.3,estrellita
1.95,estrellitas
1,estropeada
1,estropeado
1,estropear
1,estropearle
1,estudia
2.34,estudiando
2.18,estudiar
1.3,estufa
1.7,estuve
1.7,estuvieron
1,estuviste
1,estuvo
1,Eurodisney
1.6,eusquera
1,exactamente
1,exagerado
1,excavadoras
2.11,excursión
1.3,existe
1,existía
1,explicar
1,explota
1.3,explotar
1,explotó
1,ey
1.48,fácil
1,facilidad
1.48,Factoría
1,fallo
3.24,falta
1.6,faltaba
1,faltaban
2.28,faltan
1,faltaría
1,falte
1,familia
1.3,Fanta
1,favor
1.9,favor
1.3,fea
1.3,Fede
1,Feli
1,felicidades
1.3,felicitado
1,Felisa
1.48,Felisín
1,Felisina
1,Félix
1,Feliz
2.26,feliz
2,feo
2.15,Fermín
1.7,Fermín
1.3,Fernando
1,feroz
1,fiambre
1,ficción
1.3,ficha
1.7,fichas
1,fichitas
2.23,fiesta
1,fiestas
1,figura
1,fijado
1,fijas
1.3,fíjate
1,Fil
2.91,fila
1.3,filete
1,fin
1,Fina
1.78,final
1,fino
1,flaca
1,flaco
1.3,flan
2.32,flauta
1,flautica
1,Flavia
1.7,flecha
1,flechas
1.48,flor
1,florecitas
2.48,flores
1,flotadores
1,follón
1.78,fondo
1.6,forma
1.3,formal
2.49,foto
1,fotocopia
2,fotos
1,Francia
1,fregar
1.3,frenar
1,freno
1.48,frente
2.15,fresa
1.3,fresas
1,fresco
1.3,fresquito
1.7,fría
1.3,frigorífico
2.76,frío
1,fritas
1,frito
1.48,fruta
1.6,frutas
2.57,fue
3.05,fuego
1,fuegos
2.76,fuera
1,fuerce
2.4,fueron
2.9,fuerte
1,fuerza
1,fuese
1.85,fuí
1.48,fuimos
1.3,fuiste
1.48,fumando
1.3,fumar
1,Fun
2.26,funciona
2.77,fútbol
1.78,gafas
1,Gallego
1.78,galleta
2,galletas
1,gallina
1.78,gana
1.85,ganado
1,ganando
1.78,ganar
1.48,ganas
1.7,gancho
1,gane
1.6,gané
1.48,ganó
3.43,garaje
1,garajes
1,garanjero
1.3,Garasi
1.7,garbanzos
2.72,Garfio
1.78,garfio
1.78,gasolina
1.48,Gaspar
1,gasta
1,gastaba
1.7,gata
2.11,gatico
1,gatita
2.89,gatito
1.3,gatitos
3.53,gato
1.85,gatos
1,gatuno
1,gemelos
1,genial
1,genio
2.08,gente
1.48,Gepetto
1,Geregía
1,gibe
1.3,gigante
1.48,gigantes
1.7,gimnasia
1,gimnasio
1,globitos
1.3,globo
1.85,globos
2.11,gol
1.48,golazo
1.3,goles
1,Golo
2,golpe
1.3,golpes
1.3,goma
1.48,gomas
1,Gondra
1,Gonzalo
1.3,gorda
1,gordas
1.3,gordita
1.95,gordo
2.3,Gorka
1,gorra
1.3,gorras
1,gorrita
1,gorrito
2.77,gorro
1,gorros
1.48,gotas
1,Goti
1,graban
1,grabar
1,grabas
1.3,grabó
1.7,gracia
2.08,gracias
1,gracioso
1,Gramioneta
3.37,grande
2.28,grandes
1,grandísimos
2.46,granja
1,granjas
1,granjera
2.63,granjero
1.3,granjeros
1,grave
1.3,Gretel
1.48,gris
1,grita
1,gritaba
1,gritado
1,gritan
1.48,gritando
1,gritaré
1,gritarle
1,grúa
1,grupos
1,gruta
1,gua
1.6,guachi
1.6,gualda
2.08,guantes
1.6,guapa
1.3,guapo
2.2,guarda
1.6,guardaba
1.6,guardábamos
1.3,guardaban
1.48,guardadas
1,guardadito
2.23,guardado
1.3,guardados
1,guardalo
2.28,guardamos
1.6,guardan
2.7,guardar
1,guardará
1,guardaré
1.48,guardarla
1,guardarlas
1,guardarle
1.6,guardas
1,guarde
2.54,guardería
1.3,guardes
1.78,guardo
1,guardó
1.85,guau+guau
2.49,guay
1,Guchi
1.3,guerra
2.4,Guillermo
1,guirnalda
1,guitarra
1.3,Gus
2.95,gusta
1,gustaba
1.3,gustado
1.78,gustan
1,gustar
1,gustará
1.3,Gustavo
1.48,gusto
4.1,ha
1,habas
1.3,habéis
1.95,haber
1,haberte
3.13,había
1.3,habíamos
2.04,habían
1,habías
2.7,habitación
1,habitaciones
1.9,habla
1,hablaba
1.3,hablado
1,hablamos
1.48,hablan
1.6,hablando
1.78,hablar
1,hable
1.6,habrá
3.42,hace
1.48,hacéis
2.73,hacemos
2.68,hacen
3.32,hacer
1,hacerla
1,hacerles
1.48,hacerlo
1,hacerse
2.53,haces
2,hacia
2.43,hacía
1.9,hacíamos
2.08,hacían
1.7,hacías
3.07,haciendo
1,haciéndole
1,Hada
1.95,hada
2.18,haga
1,hágalo
1,hagamos
1.6,hagas
2.67,hago
1.3,hamaca
2.2,hambre
3.42,han
1.6,Hansel
1.6,hará
1.3,harás
1,haré
1,haremos
1,haría
3.13,has
2.97,hasta
4,hay
1.48,haya
1.3,haz
1,hazlo
3.65,he
1.78,hecha
3.19,hecho
1,Héctor
1,Heidi
1,heladito
2.08,helado
1.3,helando
1,helar
1.3,helará
2.99,hemos
1,herida
1,herido
2.45,hermana
1,hermanas
1.3,hermanico
1,hermanicos
1.48,hermanita
1.9,hermanito
1.48,hermanitos
2.59,hermano
2,hermanos
1,Hermoso
1,herramienta
1.3,hice
1.78,hicieron
1.3,hicimos
1.6,hielo
2.64,hierba
1,hierbas
2.8,hija
1.7,hijas
1.7,hijico
1.7,hijita
1,hijitas
2.04,hijito
2.11,hijitos
2.97,hijo
2.59,hijos
1,hinchables
1,hinchado
1,historia
2,hizo
1,hoguera
2.43,hoja
2.43,hojas
1,hojita
1.3,hojitas
3.25,hola
2.76,hombre
1.48,hombres
2.48,hora
1,hormiga
1,hormigas
1.3,horno
1,Hortensia
2.2,hospital
1.3,hotel
2.45,hoy
1,hu
1,hubo
1.6,hueco
1.6,huele
1,huerta
1,huertica
1,huesitos
1.3,hueso
1.3,huesos
1.6,huevo
1,huevos
1.3,hum
2.79,humo
1,humor
1.3,humos
1,hundan
2,hunde
1,hundía
1.7,hundido
1.48,hundiendo
1.6,hundió
1.48,hundir
2.68,huy
3.12,iba
1.85,íbamos
2.93,iban
1.6,ibas
2.04,idea
1.6,idiota
2.82,ido
1,Idoya
1,iglesia
1.85,Ignacio
2.95,igual
2.34,iguales
1,Ikaku
2.48,ikastola
1,imaginamos
1,imaginas
1,imagino
2.11,importa
2.15,Iñaki
1.7,Inasio
1,incómodas
1,incómodo
1.3,indios
1.85,inglés
2.59,Iñigo
1.48,Iñigos
1.3,intenta
1.3,intentado
1,intentamos
1.3,intentando
1,intentar
1,inventar
1.78,invierno
1,invitamos
1,invitar
1,Ion
1.9,Ioseba
1.3,Iosu
3.47,ir
1.6,irá
1,irán
1.3,Iranzu
1,irás
2,Irati
1,Ire
2.15,Irene
1.3,iría
1.3,irme
1.48,irnos
2.08,irse
1,Iruña
1.85,Isabela
1.7,isla
1,Itxasne
1.6,Itxaso
1.48,Ivan
1,Ivanita
1,Ivón
1.85,Izaskun
1.85,ja
1.3,ja+ja
1.48,jabalí
1.3,jabón
2.54,Jaime
1,Jaimito
1.7,jamón
1,Japito
1.48,Jara
2.51,jardín
1,jardines
1,jarra
1.3,Jaso
2.32,jaula
1.3,jaulas
1.6,Javi
2.63,Javier
1.3,Javier
1,Javieres
1,Javierito
1.7,jefe
1,jefes
1,jersey
1,Jesús
1,Jesús
1,Jesús
1.3,Jesusito
1,Ji
1,Jiménez
2.75,jo
1,Joaquín
1.85,jobar
1.7,Joe
1.95,jolín
1.6,jope
1.3,Jorge
1,Jorgirto
1.3,Jose
1.3,Jose
1.6,José
1,Josefina
1.3,jota
1,joyero
2.32,Juan
1.48,Juan
1,Juana
2.23,Juanchito
1.78,Juancho
1,Juande
1.48,Juanito
1,Juante
2.26,juega
2.41,juegan
1.48,juegas
2.43,juego
1.7,juegos
1.6,juegue
1.48,jueguen
1.3,juerga
1.78,jugaba
1.6,jugaban
1.48,jugado
2.46,jugamos
3.29,jugando
3.41,jugar
1,jugara
1.48,jugaron
1,jugó
1.6,jugué
1.3,juguemos
2.32,juguete
2.79,juguetes
1,juguetico
1.48,jugueticos
1.3,Juji
2.91,Julen
1.48,juletes
1.78,Julia
1,Julieta
1,junta
1,juntalos
1.6,juntas
1,juntito
1.48,juntitos
1.3,junto
2.48,juntos
1,Kelos
1,ketchup
1,Kika
1.3,Kike
1,Kiliki
1,kiliki
1.3,Kilikis
1,Kinder
1.3,Koldo
1,La
4.74,la
1,labia
1,labios
1,lacitos
2.87,lado
1.85,lados
1,ladra
1,ladrar
2.04,ladrón
1.9,ladrones
1,lagartija
1.3,lagartijas
1.6,lago
1,Lagu
1.78,lámpara
1.48,lancé
1.3,lancha
1,Lansu
2.11,lanza
1,lanzaban
1.3,lanzado
1,lánzamela
1.6,lanzamos
1.6,lanzando
1.9,lanzar
1,lanzarla
1,lanzaron
1,lanzas
1.3,lanzo
1,lanzó
1,Laos
1,lapiceros
1.6,lápiz
1,Lara
1,Laredo
1,larga
1,largaron
1.6,largo
1,Larraiz
1,Las
3.78,las
1.6,Lasi
1,Laska
1,lata
1,látigo
1.48,Laura
1,lavado
1,lavadora
1,lavando
1.78,lavar
1,lavarse
1,lávate
1,lavo
1.6,lazo
1.3,lazos
4.03,le
1,lea
1,leas
2.65,leche
1.48,lechita
1.7,lechuga
1,lechugas
1,lee
1.3,leelo
1,leeme
1.3,leemelo
1,leemos
2.15,leer
1.7,lees
2.11,leído
2.75,lejos
1.3,leña
1,lengüita
1,lenteja
2,lentejas
1,lentejicas
1,lento
1,Leo
1.7,leo
1,León
2.18,león
1.48,leones
1,Lere
3.28,les
1,letra
2.2,letras
2.23,levanta
1,levantaba
1.3,levantada
1.9,levantado
1,levántalo
1.9,levantan
1,levantándose
2.36,levantar
1,levantaron
1.3,levantaros
1.7,levantarse
1.48,levantas
1.48,levántate
1.48,levante
1,levantéis
1,levanten
1,levantes
1.48,levanto
1,levantó
1.85,leyendo
1,Leyre
1,libre
2.2,libro
1.95,libros
1.3,liceo
1.48,limón
1,limpiado
1,límpiamela
1,limpiamos
1,limpiando
1.3,limpiar
1,limpiará
1,limpias
1,limpie
1.3,limpio
1,Lindo
1.3,linterna
1.6,lío
1,Lisi
1.48,lista
1,listo
1.85,listos
3.24,llama
2.11,llamaba
1,llamaban
1,llamabas
1.7,llamado
1,llámale
1,llámales
1,llámame
1.9,llamamos
2.28,llaman
1.7,llamando
2.45,llamar
1,llamará
1.3,llamarle
1,llamaron
1.9,llamas
1,llamé
1,llamemos
1.7,llames
2.32,llamo
1.3,llamó
1.9,llave
1,llavecita
1.6,llaves
2.46,llega
1,llegaba
1,llegaban
2.43,llegado
1.85,llegan
1.3,llegando
1.6,llegar
1.3,llegaron
2.36,llego
1.7,llegó
1.3,llegue
1,llegues
1,llena
1,llenado
1.3,llenando
1.7,lleno
1,llenó
1.7,llenos
2.94,lleva
2.34,llevaba
1.3,llevábamos
1.95,llevaban
1.6,llevado
1,llevados
1,llévala
1.3,llévales
1.48,llévalos
1.7,llévame
2.28,llevamos
2.2,llevan
2.04,llevando
1,llevándolo
2.68,llevar
1,llevará
1,llevaremos
1.3,llevarle
1,llevarlos
1.7,llevas
1,llevaste
1,llévatelos
1.3,lleve
1.48,lleves
2.59,llevo
1.48,llevó
2.49,llora
1.48,lloraba
1.48,llorado
1.3,lloran
2.58,llorando
1.78,llorar
1,llorará
1,llorarás
1.48,lloras
1,lloraste
1.3,llore
1,lloren
1.3,llores
1.7,llover
1.6,llovía
1.3,llovido
2.51,lloviendo
2.53,llueve
1.6,lluvia
4.12,lo
1,Lobanini
3,lobo
1.9,lobos
1.6,loca
1.9,loco
1.3,locomotora
1.3,Loli
1.48,loquita
4.21,los
1,Lourdes
1.78,luces
1.3,lucha
1,luchaban
1,luchador
1.3,luchamos
1,luchan
1.48,luchando
2.04,luchar
1,Luche
1,lucho
1.3,luchó
1,Lucía
1,lucita
1,Lucki
3.65,luego
1,lugar
1.48,Luis
1,Luisa
2.49,luna
1.3,lunas
1,lunaza
1,lunes
1,lunita
1,Luqui
2.43,luz
2.04,macarrones
1.3,madera
1,maderas
1,madero
2.72,madre
1,madres
1.85,Madrid
1,madrina
1.3,Magdalena
1,magdalena
1.3,magdalenas
1.7,magia
1,mágica
1,magico
1,Mago
1.95,Mago
1,mago
1,Magos
2.2,Magos
1,magos
3,Maialen
1,Mailen
2.81,Maite
1.3,maíz
1,majico
1.3,majo
2.68,mal
2.15,mala
1.7,maleta
1.48,maletas
1,maletero
1.3,maletón
2,malita
1,malitita
1.3,malito
1.3,malitos
3.06,malo
2.7,malos
1.48,mama
4.08,mamá
1.9,mamás
1,Mamen
2.63,mami
1,mamica
1.6,mamita
1,Mampara
2.51,mañana
1.3,mancha
1.6,manchado
1,manchar
1.3,manda
1,mandábamos
1,mandado
1.3,mandar
1.48,mandarina
1.3,mandarinas
1,mandas
1.78,mando
1,maneja
1,manejar
1.3,Manel
1.3,manga
1,mangitos
1,manitas
2.67,mano
2.51,Manolo
2.23,manos
1.48,manta
1.48,mantas
1,mantel
1.3,Manuel
1.3,manzana
1.3,manzanas
1.85,maquinista
1,maquinistas
1,Mar
2.48,mar
1,maravilloso
1,marca
1,marcado
1.3,marcan
1,marcar
1,marcha
1.3,marchando
1,marcho
1,marchó
1.3,marco
1,marea
1.6,Margari
1.48,Margarita
1,margaritas
1.3,Mari
1.3,Mari
1,Maria
1,Maria
2.67,María
1,Mariamor
1,Marian
1.48,Mariangeles
1,Mariano
1,Maricruz
1,marido
1,Marijose
1,Marijose
1,Marimar
1.3,Marina
1,marinerito
1.3,marinero
1.3,marineros
1,marino
1,Maripan
1,Maripon
1.3,mariposas
1,mariquitas
1.3,Marisa
1.3,Marisita
1,Maristas
2.11,marrón
3.14,Marta
1.3,martillar
1,martille
1.48,martillo
1.48,Martín
1,mas
3.65,más
1.78,mata
1.3,mataba
1,matábamos
1.3,mataban
1.6,matada
2.34,matado
1,matados
1,mátame
1.3,matando
2.2,matar
1,matarla
1.48,matarle
1.48,matarles
1,matarlos
1,matarme
1,matarnos
1.3,mate
1,maté
1.6,mato
1,mató
2.79,mayor
2.32,mayores
1,Mayot
1.3,mayúscula
4.06,me
1,meado
1,mecachis
1,mechero
1,media
1,mediana
1.6,mediano
2.53,médico
2.15,medio
2.71,mejor
1.7,Melchor
1,melena
1,melliza
1,melocotón
1,melón
1.78,menos
1,mensajera
1.95,mentira
1.48,mentiras
1.6,mentirijillas
1.3,mentiroso
1.3,menudo
1,mercadillo
1,Merceditas
1,mereces
1,merendado
1,merendamos
2.18,merendar
1,merendola
2.18,merienda
1,meriendan
1,meriendas
1,mermelada
3.51,mesa
2.23,mesas
1.6,mesica
1,mesilla
2.52,mesita
1.48,mesitas
1.6,meta
1,metamos
1.3,metan
1,metas
3.11,mete
1,métela
1,mételes
1.78,mételo
1,mételos
2.77,metemos
2.53,meten
3.19,meter
1,meteré
1,meteremos
1.7,meterla
1.48,meterle
1.9,meterlo
1.85,meterlos
1.3,meterme
1.3,meterse
2.18,metes
1.9,métete
1.48,metía
1.48,metíamos
1.6,metían
1,metías
1.78,metida
1,metidico
2.81,metido
1.3,metiendo
1,metieron
1.9,metió
1.3,metiste
2.7,meto
1,mezcla
1,mezclar
1,mezclarlos
3.51,mi
2.48,mí
1,mía
2.81,mía
1.48,mías
1,miau
1.7,Micky
1.48,micrófono
1,midiendo
2.3,miedo
1.3,miel
1.78,mientras
1,miércoles
1.95,mierda
1,Mieter
1.48,migas
2.36,Miguel
1,Miguelito
1,Miguelochi
1.48,miguitas
1,Mikael
2.04,Mikel
1,mil
1.3,militar
1,Minnie
1,minúscula
2.9,mío
2,míos
4.47,mira
1.48,miraba
1.3,mirado
1.7,mírala
1.6,mírale
1.9,míralo
1.3,míralos
1.48,miramos
1.95,miran
2.69,mirando
1.48,mirándole
2.66,mirar
1.3,mirarían
1,mirarla
1,miraron
1.3,miras
1.3,mire
1,miremos
1.3,Miren
1.48,mires
1,Miriam
1.48,miro
2.38,mis
1.3,misa
1,Mise
2.64,Misi
1.3,Misioneras
1.48,misma
2.18,mismo
1,mocete
2.36,mochila
1.9,mochilas
1,mocos
1,mofletes
1,mogollón
2.18,moja
1,mojaba
1,mojada
1,mojadas
2.04,mojado
1.48,mojados
1.48,mojamos
1.6,mojan
1.48,mojando
2,mojar
1,mojará
1.3,mojaran
1,mojarán
1,mojarle
1.3,mojarnos
1,mojarse
1,mojas
1.7,moje
1.3,mojen
1,mojes
1.6,mojó
1,mola
1.48,molesta
1,molestaban
1,molestado
1.3,molestan
1,molestando
1,molestar
1,molestaron
1,molestas
1,molino
1,momentín
1.48,momentito
2.23,momento
1,Momi
1,moño
2.51,monopatín
1.3,monos
1.7,Monreal
1.9,monstruo
2.9,monta
2.2,montaba
1.3,montaban
1,montabas
1.48,montada
1,montadas
2.49,montado
1.3,montados
1,móntala
1.78,móntale
1,móntales
1.78,móntalo
2.04,montamos
2.32,montan
1.9,montaña
1.3,montando
2.95,montar
1,montara
1,montará
1,montarle
1,montarles
1.78,montarlo
1,montarlos
1.3,montarme
2.2,montarse
1.7,montarte
1.9,montas
1.7,móntate
2.38,monte
1.3,montemos
1.6,monten
1.3,montes
2.2,monto
1.6,montó
1.7,montón
1.3,morado
1.7,morder
1,morderme
1,mordía
1.6,mordido
1,mordiendo
1,mordisco
1,morena
1,Moreno
1,morenos
1.3,morido
1.3,morir
1,moriste
1,morro
1,mortal
1,mosca
1,moscas
1.6,moto
1,motricidad
1,move
1.3,movemos
2.11,mover
1,moverla
1,moverme
1,movía
1.7,movido
1.3,moviendo
1.7,moza
1,mozo
2.11,mucha
2.67,muchas
1.3,muchísimo
3.03,mucho
2.67,muchos
1.3,mueble
1.48,muebles
1.3,muelas
1,muelta
1.3,mueran
1,muerda
1.9,muerde
1,muere
1,mueren
1,mueres
1,muerta
1,muertas
2.26,muerto
1,muertos
1.48,mueva
1.48,muevas
2.69,mueve
1.6,mueven
1,mueves
1.48,muevo
1.48,muleta
1,multa
1.3,mundo
2.04,muñeca
1.3,muñecas
1.3,muneco
3.21,muñeco
2.54,muñecos
1.3,muñequico
1.6,muñequita
1.78,muñequito
1.3,muñequitos
1.6,murió
2,música
1,músicos
1.3,musiquita
1.3,Mutilva
3.42,muy
1,Nacho
1,nacido
1,nada
3.3,nada
1,nadaba
1.48,nadan
1.78,nadando
1.95,nadar
2.79,nadie
1,Naiara
1,nana
2.62,naranja
1.7,naranjas
1,narices
2.51,nariz
1,narizota
2.23,Naroa
1.7,Nati
2.51,natilla
1.95,natillas
1,natillita
1.78,natural
1.3,navegando
1.3,navegar
3.16,Navidad
1,navidad
1.7,Navidades
1.3,navidades
1.6,Navidas
1.48,Naya
1.6,Nayara
1.3,necesita
1.48,necesitamos
1,necesitaré
1,necesitas
1.6,necesito
1,negra
1,negrito
2.11,negro
1.9,negros
1.3,Nekane
2.4,nena
1.3,nenas
2.67,nene
2.32,nenes
1,nenito
1.6,Nerea
1,nerviosa
1.3,Nesquik
1,nevadito
1.6,nevado
1.3,nevados
2.28,nevando
1.3,nevar
2.38,ni
2.15,Nicolás
1.78,nido
1,nidos
1.78,nieva
1,Nieve
3.52,nieve
1,nieves
3.54,niña
2.48,niñas
2.08,ningún
1.78,ninguna
1.9,ninguno
1.3,niñico
1.7,niñita
1.7,niñito
3.63,niño
3.48,niños
4.92,no
2.9,noche
1.6,noches
1.85,nocilla
1.85,Noel
2.15,Noelia
1.85,nombre
1.48,nombres
1.3,Nomo
1.48,normal
3.1,nos
2,nosotras
2.46,nosotros
1,novio
1.7,nubes
1,nublarse
1,nuca
1,nudo
2,nuestra
1.95,nuestro
1,nuestros
1.3,nueva
1,nuevas
1.78,nueve
1.7,nuevo
1.3,nuevos
1.48,número
1.3,números
1.48,nunca
1.3,Nuria
3.2,o
1.3,Obelix
1.3,oca
1.3,ochenta
2.11,ocho
1.3,ocupa
1.6,ocupado
1,ocupados
1,ocurrido
1.3,Odei
3.69,oh
1.3,oía
1,oían
1.3,Oiarzun
1,oido
1.85,oído
1,oiga
1.3,oigo
1,Oihane
1.3,ojitos
2,ojo
2.48,ojos
1.7,ola
1.48,olas
1,Olazagutia
1.3,ole
1.7,olé
1,Olenchero
2.3,Olentzero
1,oler
1.48,olor
1.78,olvidado
1,olvídale
1,ombligo
1.48,once
1,orden
1,ordeña
1,ordeñaban
1,ordenadito
1.3,ordeñado
1,ordenador
1,ordenando
1.7,ordenar
1.48,ordeñar
1,ordenarlos
1.3,ordeno
1,Oreja
1.6,oreja
1,orejas
1,orejitas
1,organizaron
1.7,Oriente
1,orientes
1,orilla
1,orinales
1,oro
1,Orrá
2.08,os
1,osa
1,Osasuna
1,oscura
1.3,oscuro
1.3,osico
2.08,osito
1,ositos
1.9,oso
1.3,osos
1,Ostris
1,otoño
3.75,otra
1.9,otras
3.75,otro
2.69,otros
3.14,oveja
2.28,ovejas
1,Ovejí
1.78,ovejica
2.56,ovejita
1.48,ovejitas
1.48,oxigenada
2.85,oy
2.4,Oyan
3.48,oye
1,oyeron
1.48,oyes
1,Pablito
1.78,Pablo
1.78,Paco
2.79,padre
2.11,padres
1,paella
1.7,página
1,páginas
1,país
1,paisano
1,paja
1.7,pajarico
1.6,pajaricos
1,pajarillo
1.3,pajarillos
2.59,pajarito
2.81,pajaritos
2.36,pájaro
2.23,pájaros
1,pajarote
1.3,paje
1,pajita
1.78,pala
1,paleta
1.7,paleto
1,palicos
1.48,palito
1,palitos
1.3,palmera
2.76,palo
1,palomas
1.6,palomitas
1.95,palos
1,Pampinbach
1.78,Pamplona
2.32,pan
1,pancho
1,pandereta
1.3,Panoel
1.85,pantalón
1.7,pantalones
1.3,Pañuel
1.48,pañuelo
1.3,pañuelos
1,papa
3.83,papá
3.19,Papa_Noel
1,papacito
1,Papaes
1,papagayos
1.3,papaito
2.76,papás
2.4,papel
1,papeles
1.78,papi
1,Papim
1.3,Papin
2.08,Papín
1.3,papis
1.7,papito
1.3,paquete
1.3,Paquito
4.06,para
1,paraba
1,paradito
1.78,parado
1,paramos
1.48,paran
1,parando
1.6,parar
1,paras
1,párate
1.6,parche
1.3,pare
2.99,parece
1.6,parecen
1,pareces
1,parecidas
1,parecido
2.08,pared
1.3,pares
1.3,parese
1,parezco
1.3,paro
1.3,paró
2.85,parque
1.85,parte
1.3,particular
1,partido
1,partiendo
1,partiéndola
1,partir
1,partirla
1,parto
3.05,pasa
1.6,pasaba
2.53,pasado
1.3,pásala
1,pásalas
2,pasamos
1.3,pasan
1,pasando
2.56,pasar
1.3,pasará
1.6,pase
1.3,pasea
1,paseaban
1.95,paseando
2.28,pasear
1,paseico
1.3,paseito
1,paseitos
2.53,paseo
1,paseó
1.48,pases
1.78,pasillo
2.2,paso
1.6,pasó
2.75,pastel
1,pastelería
1.3,pasteles
1.3,pastelico
1,pastitas
1.3,pastor
1.3,pastores
2.92,pata
1,pata+palo
2.23,patada
1.6,patadas
2.2,patas
1.48,patata
2.11,patatas
1,patatitas
1.48,patica
1,paticas
2.95,patín
2.18,patina
1.48,patinaba
1.7,patinado
1,patinaje
2.7,patinando
2.68,patinar
1,patine
1,patiné
1,patinente
2.15,patines
1.48,patineta
2.95,patinete
1,patino
1.7,patinó
2.78,patio
2.04,patita
1,patitas
1.3,patito
1,patitos
1.6,pato
2.18,patos
1.6,Paula
1,payaseta
2.08,payasete
1.3,payasetes
1.78,payaso
1.6,payasos
1.78,paz
1,pececín
1,pececitos
1.78,peces
1,pedía
1,pedido
1,pedimos
1,pedir
1.3,pedo
1,Pedrito
1.85,Pedro
1.95,pega
1,pegada
2.11,pegado
1,pégales
1.48,pegamento
1,pegan
1,pegando
1.9,pegar
1.7,pegarle
1.3,pegarles
1,pegarnos
1,pegaron
1,pégate
1.78,pegatina
1.3,pego
1.3,pegó
1,pegue
1,pegues
1,peinado
1,pelea
1.6,pelean
1.48,peleando
1.85,pelear
1,pelico
1,pelicos
2.23,película
1.6,peligroso
1.3,peligrosos
1,pelito
1,pellizquen
1.3,Pello
2.34,pelo
1.7,pelos
3.47,pelota
2.66,pelotas
1,pelotazo
1,pelotazos
1.6,pelotica
1,peloticas
1,pelotilla
2.32,pelotita
1.78,pelotitas
1,peluche
1,peludo
1,pena
1,peña
1,pendiente
1.48,pendientes
1.85,pensaba
1.9,pensando
1,pensar
2.45,Pepa
2,Pepe
1,Pepeta
1.95,Pepi
1.7,Pepita
1.7,Pepito
2.66,pequeña
1,pequeñaja
1,pequeñajas
1.48,pequeñajo
1.7,pequeñas
1.85,pequeñica
1.78,pequeñico
1.6,pequeñicos
1.6,pequeñín
2.4,pequeñita
1.48,pequeñitas
2.48,pequeñito
1.9,pequeñitos
2.88,pequeño
2.49,pequeños
1,Pequeñotío
1.85,pera
1.3,peras
1,percha
1,perderá
2.28,perdido
1,Perdita
1,perdón
1.3,perezoso
1,perlas
4.05,pero
1,perra
1,perrajo
1,perrita
2.04,perrito
1.3,perritos
3.02,perro
1.85,perro+lobo
1.7,perros
2.23,persiana
1.3,persona
1.85,pesa
1,pesada
1,pesan
1.3,pescadico
1,pescadito
2.28,pescado
1.3,pescados
1,pescando
2.04,pescar
1.48,peso
1,Peto
1,Petra
2.15,pez
1,piano
1.7,pica
1,picaba
1,picaban
1.3,picado
1,pican
1.6,picando
