beatificar,1,beatificar,b e . a . t i . f i ' k a 4 ,be.a.ti.fi'ka4
beatles,18,beatles,b e ' a D_o . l e s ,be'ad.les
beatos,1,beatos,b e ' a . t o s ,be'a.tos
beatriz,61,beatriz,b e . a ' t 4 i T ,be.a't4iT
beautiful,2,beautiful,b e . a u_^ . t i ' f u l ,be.au.ti'ful
beba,7,beba,' b e . B_o a ,'be.ba
bebamos,1,bebamos,b e ' B_o a . m o s ,be'ba.mos
beban,6,beban,' b e . B_o a n ,'be.ban
bebas,3,bebas,' b e . B_o a s ,'be.bas
bebe,35,bebe,' b e . B_o e ,'be.be
bebé,16,bebé,b e ' B_o e ,be'be
bebedor,3,bebedor,b e . B_o e ' D_o o 4 ,be.be'do4
bebedores,2,bebedores,b e . B_o e ' D_o o . 4 e s ,be.be'do.4es
bebéis,1,bebéis,b e ' B_o e i_^ s ,be'beis
bebemos,7,bebemos,b e ' B_o e . m o s ,be'be.mos
beben,8,beben,' b e . B_o e n ,'be.ben
beber,93,beber,b e ' B_o e 4 ,be'be4
beberán,1,beberán,b e . B_o e ' 4 a n ,be.be'4an
beberé,1,beberé,b e . B_o e ' 4 e ,be.be'4e
bebería,2,bebería,b e . B_o e ' 4 i a ,be.be'4ia
beberían,2,beberían,b e . B_o e ' 4 i a n ,be.be'4ian
beberse,3,beberse,b e ' B_o e 4 . s e ,be'be4.se
bebes,15,bebes,' b e . B_o e s ,'be.bes
bebés,5,bebés,b e ' B_o e s ,be'bes
bebeto,23,bebeto,b e ' B_o e . t o ,be'be.to
bebí,5,bebí,b e ' B_o i ,be'bi
bebía,12,bebía,b e ' B_o i a ,be'bia
bebida,18,bebida,b e ' B_o i . D_o a ,be'bi.da
bebidas,12,bebidas,b e ' B_o i . D_o a s ,be'bi.das
bebiditas,2,bebiditas,b e . B_o i ' D_o i . t a s ,be.bi'di.tas
bebido,16,bebido,b e ' B_o i . D_o o ,be'bi.do
bebidos,2,bebidos,b e ' B_o i . D_o o s ,be'bi.dos
bebiendo,14,bebiendo,b e ' B_o j e n_d . d o ,be'bjen.do
bebiera,1,bebiera,b e ' B_o j e . 4 a ,be'bje.4a
bebiese,1,bebiese,b e ' B_o j e . s e ,be'bje.se
bebió,1,bebió,b e ' B_o j o ,be'bjo
bebo,17,bebo,' b e . B_o o ,'be.bo
beca,42,beca,' b e . k a ,'be.ka
becadas,1,becadas,b e ' k a . D_o a s ,be'ka.das
becado,1,becado,b e ' k a . D_o o ,be'ka.do
becados,4,becados,b e ' k a . D_o o s ,be'ka.dos
becario,4,becario,b e ' k a . 4 j o ,be'ka.4jo
becarios,1,becarios,b e ' k a . 4 j o s ,be'ka.4jos
becas,38,becas,' b e . k a s ,'be.kas
becerra,9,becerra,b e ' T e . r a ,be'Te.ra
becerrete,1,becerrete,b e . T e ' r e . t e ,be.Te're.te
becerril,7,becerril,b e . T e ' r i l ,be.Te'ril
becerro,4,becerro,b e ' T e . r o ,be'Te.ro
becerros,2,becerros,b e ' T e . r o s ,be'Te.ros
bechamel,2,bechamel,b e . tS a ' m e l ,be.Ca'mel
beckenbauer,1,beckenbauer,b e . k e m . b a ' w e 4 ,be.kem.ba'we4
becket,1,becket,b e ' k e d ,be'ked
beckett,3,beckett,b e ' k e . d: ,be'ke.d
bécquer,5,bécquer,' b e g . k e 4 ,'beg.ke4
bedel,2,bedel,b e ' D_o e l ,be'del
bedeles,1,bedeles,b e ' D_o e . l e s ,be'de.les
bedoya,1,bedoya,b e ' D_o o . j\\ a ,be'do.La
bee,1,bee,' b e . e ,'be.e
beee,1,beee,b e ' e ,be'e
beer,1,beer,b e ' e 4 ,be'e4
beethoven,10,beethoven,b e . e ' T o . B_o e n ,be.e'To.ben
befa,1,befa,' b e . f a ,'be.fa
begoña,22,begoña,b e ' G_o o . J a ,be'go.Ja
beige,2,beige,' b e i_^ . x e ,'bei.xe
beirut,4,beirut,b e i_^ ' 4 u d ,bei'4ud
béisbol,6,béisbol,' b e i_^ z . B_o o l ,'beiz.bol
béjar,2,béjar,' b e . x a 4 ,'be.xa4
bel,1,bel,' b e l ,'bel
bela,1,bela,' b e . l a ,'be.la
belbiche,5,belbiche,b e l ' B_o i . tS e ,bel'bi.Ce
belcebú,1,belcebú,b e l_d_+ . T e ' B_o u ,bel.Te'bu
belda,1,belda,' b e l_d . d a ,'bel.da
beldad,1,beldad,b e l_d ' d a D ,bel'dad
belén,36,belén,b e ' l e n ,be'len
belfast,2,belfast,b e l ' f a z d ,bel'fazd
belford,1,belford,b e l ' f o 4 D ,bel'fo4d
belga,25,belga,' b e l . G_o a ,'bel.ga
belgas,7,belgas,' b e l . G_o a s ,'bel.gas
bélgica,34,bélgica,' b e l . x i . k a ,'bel.xi.ka
belgrado,11,belgrado,b e l ' G_o 4 a . D_o o ,bel'g4a.do
bélica,4,bélica,' b e . l i . k a ,'be.li.ka
bélicas,8,bélicas,' b e . l i . k a s ,'be.li.kas
bélico,12,bélico,' b e . l i . k o ,'be.li.ko
bélicos,5,bélicos,' b e . l i . k o s ,'be.li.kos
belicosa,1,belicosa,b e . l i ' k o . s a ,be.li'ko.sa
beligerancia,3,beligerancia,b e . l i . x e ' 4 a n_d_+ . T j a ,be.li.xe'4an.Tja
beligerancias,1,beligerancias,b e . l i . x e ' 4 a n_d_+ . T j a s ,be.li.xe'4an.Tjas
beligerante,6,beligerante,b e . l i . x e ' 4 a n_d . t e ,be.li.xe'4an.te
beligerantes,3,beligerantes,b e . l i . x e ' 4 a n_d . t e s ,be.li.xe'4an.tes
belinda,8,belinda,b e ' l i n_d . d a ,be'lin.da
belisa,26,belisa,b e ' l i . s a ,be'li.sa
bella,44,bella,' b e . j\\ a ,'be.La
bellaca,1,bellaca,b e ' j\\ a . k a ,be'La.ka
bellaco,1,bellaco,b e ' j\\ a . k o ,be'La.ko
bellas,54,bellas,' b e . j\\ a s ,'be.Las
bellaterra,1,bellaterra,b e . j\\ a ' t e . r a ,be.La'te.ra
bellavista,1,bellavista,b e . j\\ a ' B_o i s . t a ,be.La'bis.ta
belle,7,belle,' b e . j\\ e ,'be.Le
belleza,97,belleza,b e ' j\\ e . T a ,be'Le.Ta
bellezas,2,bellezas,b e ' j\\ e . T a s ,be'Le.Tas
bellísima,17,bellísima,b e ' j\\ i . s i . m a ,be'Li.si.ma
bellísimas,2,bellísimas,b e ' j\\ i . s i . m a s ,be'Li.si.mas
bellisimo,1,bellisimo,b e . j\\ i ' s i . m o ,be.Li'si.mo
bellísimo,7,bellísimo,b e ' j\\ i . s i . m o ,be'Li.si.mo
bellísimos,1,bellísimos,b e ' j\\ i . s i . m o s ,be'Li.si.mos
bellísismo,1,bellísismo,b e ' j\\ i . s i z . m o ,be'Li.siz.mo
bello,47,bello,' b e . j\\ o ,'be.Lo
belloc,1,belloc,b e ' j\\ o g ,be'Log
belloch,8,belloch,b e ' j\\ o tS ,be'LoC
bellos,6,bellos,' b e . j\\ o s ,'be.Los
belloso,1,belloso,b e ' j\\ o . s o ,be'Lo.so
bellota,4,bellota,b e ' j\\ o . t a ,be'Lo.ta
bellotas,7,bellotas,b e ' j\\ o . t a s ,be'Lo.tas
belloto,1,belloto,b e ' j\\ o . t o ,be'Lo.to
belmondo,1,belmondo,b e l ' m ~o n_d . d o ,bel'mon.do
belmonte,5,belmonte,b e l ' m ~o n_d . t e ,bel'mon.te
belmontes,1,belmontes,b e l ' m ~o n_d . t e s ,bel'mon.tes
belo,1,belo,' b e . l o ,'be.lo
beltrán,18,beltrán,b e l_d ' t 4 a n ,bel't4an
beltrana,1,beltrana,b e l_d ' t 4 a . n a ,bel't4a.na
beltraneja,2,beltraneja,b e l_d . t 4 a ' n e . x a ,bel.t4a'ne.xa
bemba,1,bemba,' b e m . b a ,'bem.ba
ben,14,ben,' b e n ,'ben
benalmádena,2,benalmádena,b e . n a l ' m a . D_o e . n a ,be.nal'ma.de.na
benavente,9,benavente,b e . n a ' B_o e n_d . t e ,be.na'ben.te
benavide,1,benavide,b e . n a ' B_o i . D_o e ,be.na'bi.de
benavides,4,benavides,b e . n a ' B_o i . D_o e s ,be.na'bi.des
benazir,21,benazir,b e . n a ' T i 4 ,be.na'Ti4
bencomo,1,bencomo,b e n_g ' k o . m o ,ben'ko.mo
bendecir,2,bendecir,b e n_d . d e ' T i 4 ,ben.de'Ti4
bendecirlos,1,bendecirlos,b e n_d . d e ' T i 4 l o s ,ben.de'Ti4los
bendice,3,bendice,b e n_d ' d i . T e ,ben'di.Te
bendicen,1,bendicen,b e n_d ' d i . T e n ,ben'di.Ten
bendiciendo,1,bendiciendo,b e n_d . d i ' T j e n_d . d o ,ben.di'Tjen.do
bendición,4,bendición,b e n_d . d i ' T j o n ,ben.di'Tjon
bendiga,5,bendiga,b e n_d ' d i . G_o a ,ben'di.ga
bendigo,1,bendigo,b e n_d ' d i . G_o o ,ben'di.go
bendijo,1,bendijo,b e n_d ' d i . x o ,ben'di.xo
bendita,4,bendita,b e n_d ' d i . t a ,ben'di.ta
bendito,9,bendito,b e n_d ' d i . t o ,ben'di.to
benditos,1,benditos,b e n_d ' d i . t o s ,ben'di.tos
bendrix,8,bendrix,b e n_d ' d 4 i k s ,ben'd4iks
bene,19,bene,' b e . n e ,'be.ne
benedetti,2,benedetti,b e . n e ' D_o e . t: i ,be.ne'de.ti
benedicto,1,benedicto,b e . n e ' D_o i g . t o ,be.ne'dig.to
benedito,14,benedito,b e . n e ' D_o i . t o ,be.ne'di.to
benefactor,4,benefactor,b e . n e . f a g ' t o 4 ,be.ne.fag'to4
benefactores,7,benefactores,b e . n e . f a g ' t o . 4 e s ,be.ne.fag'to.4es
benéfica,8,benéfica,b e ' n e . f i . k a ,be'ne.fi.ka
benéficas,1,benéficas,b e ' n e . f i . k a s ,be'ne.fi.kas
beneficencia,8,beneficencia,b e . n e . f i ' T e n_d_+ . T j a ,be.ne.fi'Ten.Tja
beneficia,20,beneficia,b e . n e ' f i . T j a ,be.ne'fi.Tja
beneficiaba,2,beneficiaba,b e . n e . f i ' T j a . B_o a ,be.ne.fi'Tja.ba
beneficiada,1,beneficiada,b e . n e . f i ' T j a . D_o a ,be.ne.fi'Tja.da
beneficiadas,1,beneficiadas,b e . n e . f i ' T j a . D_o a s ,be.ne.fi'Tja.das
beneficiado,11,beneficiado,b e . n e . f i ' T j a . D_o o ,be.ne.fi'Tja.do
beneficiados,1,beneficiados,b e . n e . f i ' T j a . D_o o s ,be.ne.fi'Tja.dos
beneficiamos,1,beneficiamos,b e . n e . f i ' T j a . m o s ,be.ne.fi'Tja.mos
benefician,7,benefician,b e . n e ' f i . T j a n ,be.ne'fi.Tjan
beneficiando,3,beneficiando,b e . n e . f i ' T j a n_d . d o ,be.ne.fi'Tjan.do
beneficiándose,1,beneficiándose,b e . n e . f i ' T j a n_d . d o . s e ,be.ne.fi'Tjan.do.se
beneficiar,13,beneficiar,b e . n e . f i ' T j a 4 ,be.ne.fi'Tja4
beneficiará,1,beneficiará,b e . n e . f i . T j a ' 4 a ,be.ne.fi.Tja'4a
beneficiarán,6,beneficiarán,b e . n e . f i . T j a ' 4 a n ,be.ne.fi.Tja'4an
beneficiaría,1,beneficiaría,b e . n e . f i . T j a ' 4 i a ,be.ne.fi.Tja'4ia
beneficiarias,1,beneficiarias,b e . n e . f i ' T j a . 4 j a s ,be.ne.fi'Tja.4jas
beneficiario,3,beneficiario,b e . n e . f i ' T j a . 4 j o ,be.ne.fi'Tja.4jo
beneficiarios,4,beneficiarios,b e . n e . f i ' T j a . 4 j o s ,be.ne.fi'Tja.4jos
beneficiarnos,2,beneficiarnos,b e . n e . f i ' T j a 4 . n o s ,be.ne.fi'Tja4.nos
beneficiaron,1,beneficiaron,b e . n e . f i ' T j a . 4 o n ,be.ne.fi'Tja.4on
beneficiarse,8,beneficiarse,b e . n e . f i ' T j a 4 . s e ,be.ne.fi'Tja4.se
beneficie,2,beneficie,b e . n e ' f i . T j e ,be.ne'fi.Tje
beneficien,2,beneficien,b e . n e ' f i . T j e n ,be.ne'fi.Tjen
beneficiencia,3,beneficiencia,b e . n e . f i ' T j e n_d_+ . T j a ,be.ne.fi'Tjen.Tja
beneficio,56,beneficio,b e . n e ' f i . T j o ,be.ne'fi.Tjo
benefició,1,benefició,b e . n e . f i ' T j o ,be.ne.fi'Tjo
beneficios,57,beneficios,b e . n e ' f i . T j o s ,be.ne'fi.Tjos
beneficiosa,6,beneficiosa,b e . n e . f i ' T j o . s a ,be.ne.fi'Tjo.sa
beneficioso,15,beneficioso,b e . n e . f i ' T j o . s o ,be.ne.fi'Tjo.so
benéfico,1,benéfico,b e ' n e . f i . k o ,be'ne.fi.ko
benéficos,1,benéficos,b e ' n e . f i . k o s ,be'ne.fi.kos
benegas,32,benegas,b e ' n e . G_o a s ,be'ne.gas
beneite,3,beneite,b e ' n e i_^ . t e ,be'nei.te
benemérita,1,benemérita,b e . n ~e ' m e . 4 i . t a ,be.ne'me.4i.ta
benemérito,1,benemérito,b e . n ~e ' m e . 4 i . t o ,be.ne'me.4i.to
beneméritos,1,beneméritos,b e . n ~e ' m e . 4 i . t o s ,be.ne'me.4i.tos
beneplácito,3,beneplácito,b e . n e ' p l a . T i . t o ,be.ne'pla.Ti.to
benetton,1,benetton,b e ' n e . t: o n ,be'ne.ton
benévola,4,benévola,b e ' n e . B_o o . l a ,be'ne.bo.la
benévolas,3,benévolas,b e ' n e . B_o o . l a s ,be'ne.bo.las
benevolencia,2,benevolencia,b e . n e . B_o o ' l e n_d_+ . T j a ,be.ne.bo'len.Tja
benevolente,1,benevolente,b e . n e . B_o o ' l e n_d . t e ,be.ne.bo'len.te
benévolo,2,benévolo,b e ' n e . B_o o . l o ,be'ne.bo.lo
benfica,3,benfica,b e F ' f i . k a ,ben'fi.ka
beng,1,beng,' b e n_g G ,'benG
bengala,1,bengala,b e n_g ' g a . l a ,ben'ga.la
bengalas,3,bengalas,b e n_g ' g a . l a s ,ben'ga.las
bengoechea,1,bengoechea,b e n_g . g o . e ' tS e . a ,ben.go.e'Ce.a
benicasim,4,benicasim,b e . n i . k a ' s i n ,be.ni.ka'sin
benidor,1,benidor,b e . n i ' D_o o 4 ,be.ni'do4
benidorm,8,benidorm,b e . n i ' D_o o 4 n ,be.ni'do4n
benigna,4,benigna,b e ' n i G_o . n a ,be'nig.na
benignidad,2,benignidad,b e . n i G_o . n i ' D_o a D ,be.nig.ni'dad
benignísimamente,1,benignísimamente,b e . n i G_o ' n i . s i . m ~a . m ~e n_d . t e ,be.nig'ni.si.ma.men.te
benigno,5,benigno,b e ' n i G_o . n o ,be'nig.no
benignos,2,benignos,b e ' n i G_o . n o s ,be'nig.nos
benítez,4,benítez,b e ' n i . t e T ,be'ni.teT
benitiño,1,benitiño,b e . n i ' t i . J o ,be.ni'ti.Jo
benito,37,benito,b e ' n i . t o ,be'ni.to
benjamin,4,benjamin,b e n_g ' x a . m ~i n ,ben'xa.min
benjamín,9,benjamín,b e n_g . x a ' m ~i n ,ben.xa'min
benjamina,2,benjamina,b e n_g . x a ' m ~i . n a ,ben.xa'mi.na
benjie,4,benjie,' b e n_g . x j e ,'ben.xje
benjumea,1,benjumea,b e n_g . x u ' m e . a ,ben.xu'me.a
benlliure,2,benlliure,b e n_j ' j\\ j u . 4 e ,ben'Lju.4e
benny,1,benny,b e ' n: i ,be'ni
benzel,1,benzel,b e n_d_+ ' T e l ,ben'Tel
beodo,1,beodo,b e ' o . D_o o ,be'o.do
berasategui,5,berasategui,b e . 4 a . s a ' t e . G_o i ,be.4a.sa'te.gi
berberecho,4,berberecho,b e 4 . B_o e ' 4 e . tS o ,be4.be'4e.Co
berberechos,6,berberechos,b e 4 . B_o e ' 4 e . tS o s ,be4.be'4e.Cos
berberiscos,1,berberiscos,b e 4 . B_o e ' 4 i s . k o s ,be4.be'4is.kos
berceo,2,berceo,b e 4 ' T e . o ,be4'Te.o
berckeley,1,berckeley,b e 4 . k e ' l e i_^ ,be4.ke'lei
beréberes,2,beréberes,b e ' 4 e . B_o e . 4 e s ,be'4e.be.4es
berengenas,1,berengenas,b e . 4 e n_g ' x e . n a s ,be.4en'xe.nas
berenjenal,1,berenjenal,b e . 4 e n_g . x e ' n a l ,be.4en.xe'nal
beret,1,beret,b e ' 4 e d ,be'4ed
berga,3,berga,' b e 4 . G_o a ,'be4.ga
bergamín,6,bergamín,b e 4 . G_o a ' m ~i n ,be4.ga'min
bergamota,1,bergamota,b e 4 . G_o a ' m o . t a ,be4.ga'mo.ta
berkley,1,berkley,b e 4 ' k l e i_^ ,be4'klei
berlanga,9,berlanga,' b e 4 l a n_g . g a ,'be4lan.ga
berlin,1,berlin,' b e 4 l i n ,'be4lin
berlín,51,berlín,' b e 4 l i n ,'be4lin
berlina,3,berlina,' b e 4 l i . n a ,'be4li.na
berlines,1,berlines,' b e 4 l i . n e s ,'be4li.nes
berlinés,4,berlinés,b e 4 l i ' n e s ,be4li'nes
berlinesa,1,berlinesa,b e 4 l i ' n e . s a ,be4li'ne.sa
berlinguer,1,berlinguer,b e 4 l i n_g ' g e 4 ,be4lin'ge4
berlino,1,berlino,' b e 4 l i . n o ,'be4li.no
berlioz,1,berlioz,' b e 4 l j o T ,'be4ljoT
berlusconi,7,berlusconi,b e 4 l u s ' k o . n i ,be4lus'ko.ni
bermeja,1,bermeja,b e 4 ' m e . x a ,be4'me.xa
bermejo,2,bermejo,b e 4 ' m e . x o ,be4'me.xo
bermudas,1,bermudas,b e 4 ' m u . D_o a s ,be4'mu.das
bermudez,1,bermudez,b e 4 . m u ' D_o e T ,be4.mu'deT
bermúdez,56,bermúdez,b e 4 ' m u . D_o e T ,be4'mu.deT
bernabé,1,bernabé,b e 4 . n a ' B_o e ,be4.na'be
bernabeu,14,bernabeu,b e 4 ' n a . B_o e u_^ ,be4'na.beu
bernabéu,16,bernabéu,b e 4 . n a ' B_o e u_^ ,be4.na'beu
bernadet,1,bernadet,b e 4 . n a ' D_o e d ,be4.na'ded
bernal,2,bernal,b e 4 ' n a l ,be4'nal
bernáldez,1,bernáldez,b e 4 ' n a l_d . d e T ,be4'nal.deT
bernand,2,bernand,b e 4 ' n ~a n D ,be4'nand
bernard,9,bernard,b e 4 ' n a 4 D ,be4'na4d
bernarda,7,bernarda,b e 4 ' n a 4 . D_o a ,be4'na4.da
bernárdez,8,bernárdez,b e 4 ' n a 4 . D_o e T ,be4'na4.deT
bernardino,1,bernardino,b e 4 . n a 4 ' D_o i . n o ,be4.na4'di.no
bernardo,19,bernardo,b e 4 ' n a 4 . D_o o ,be4'na4.do
bernat,1,bernat,b e 4 ' n a d ,be4'nad
berniz,1,berniz,b e 4 ' n i T ,be4'niT
bernstein,16,bernstein,' b e 4 n s . t e i_^ n ,'be4ns.tein
bernuy,1,bernuy,' b e 4 . n w i ,'be4.nwi
berot,13,berot,b e ' 4 o d ,be'4od
berra,1,berra,' b e . r a ,'be.ra
berreaba,1,berreaba,b e . r e ' a . B_o a ,be.re'a.ba
berri,1,berri,' b e . r i ,'be.ri
berrinche,3,berrinche,b e ' r i n_j . tS e ,be'rin.Ce
berro,1,berro,' b e . r o ,'be.ro
berrocal,1,berrocal,b e . r o ' k a l ,be.ro'kal
berrocales,1,berrocales,b e . r o ' k a . l e s ,be.ro'ka.les
berros,1,berros,' b e . r o s ,'be.ros
berruguilla,2,berruguilla,b e . r u ' G_o i . j\\ a ,be.ru'gi.La
berry,2,berry,b e ' r i ,be'ri
berta,3,berta,' b e 4 . t a ,'be4.ta
bertín,20,bertín,b e 4 ' t i n ,be4'tin
bertolt,1,bertolt,b e 4 ' t o l_d d ,be4'told
bertón,1,bertón,b e 4 ' t o n ,be4'ton
bertrán,1,bertrán,b e 4 ' t 4 a n ,be4't4an
bes,5,bes,' b e s ,'bes
besa,10,besa,' b e . s a ,'be.sa
besaba,2,besaba,b e ' s a . B_o a ,be'sa.ba
besabas,1,besabas,b e ' s a . B_o a s ,be'sa.bas
besado,5,besado,b e ' s a . D_o o ,be'sa.do
bésame,9,bésame,' b e . s a . m e ,'be.sa.me
besan,3,besan,' b e . s a n ,'be.san
besando,2,besando,b e ' s a n_d . d o ,be'san.do
besándole,1,besándole,b e ' s a n_d . d o . l e ,be'san.do.le
besándose,1,besándose,b e ' s a n_d . d o . s e ,be'san.do.se
besaos,2,besaos,b e ' s a . o s ,be'sa.os
besar,16,besar,b e ' s a 4 ,be'sa4
besara,1,besara,b e ' s a . 4 a ,be'sa.4a
besarías,1,besarías,b e . s a ' 4 i a s ,be.sa'4ias
besarlo,1,besarlo,b e ' s a 4 l o ,be'sa4lo
besarte,1,besarte,b e ' s a 4 . t e ,be'sa4.te
besaste,1,besaste,b e ' s a s . t e ,be'sas.te
besazo,3,besazo,b e ' s a . T o ,be'sa.To
besazos,1,besazos,b e ' s a . T o s ,be'sa.Tos
bese,2,bese,' b e . s e ,'be.se
besen,3,besen,' b e . s e n ,'be.sen
bésense,1,bésense,' b e . s e n . s e ,'be.sen.se
beses,4,beses,' b e . s e s ,'be.ses
besito,16,besito,b e ' s i . t o ,be'si.to
besitos,3,besitos,b e ' s i . t o s ,be'si.tos
beso,148,beso,' b e . s o ,'be.so
besona,1,besona,b e ' s o . n a ,be'so.na
besos,33,besos,' b e . s o s ,'be.sos
besote,2,besote,b e ' s o . t e ,be'so.te
best,11,best,' b e z d ,'bezd
besteiro,2,besteiro,b e s ' t e i_^ . 4 o ,bes'tei.4o
bestia,31,bestia,' b e s . t j a ,'bes.tja
bestial,6,bestial,b e s ' t j a l ,bes'tjal
bestialidad,2,bestialidad,b e s . t j a . l i ' D_o a D ,bes.tja.li'dad
bestialismo,1,bestialismo,b e s . t j a ' l i z . m o ,bes.tja'liz.mo
bestias,3,bestias,' b e s . t j a s ,'bes.tjas
besucona,1,besucona,b e . s u ' k o . n a ,be.su'ko.na
besugo,15,besugo,b e ' s u . G_o o ,be'su.go
besugos,1,besugos,b e ' s u . G_o o s ,be'su.gos
besuqueo,1,besuqueo,b e . s u ' k e . o ,be.su'ke.o
beta,2,beta,' b e . t a ,'be.ta
betancourt,1,betancourt,b e . t a n_g ' k o u_^ 4 d ,be.tan'kou4d
betancuria,2,betancuria,b e . t a n_g ' k u . 4 j a ,be.tan'ku.4ja
betania,1,betania,b e ' t a . n j a ,be'ta.nja
betanzos,2,betanzos,b e ' t a n_d_+ . T o s ,be'tan.Tos
beteta,1,beteta,b e ' t e . t a ,be'te.ta
bethencourt,2,bethencourt,b e . T e n_g ' k o u_^ 4 d ,be.Ten'kou4d
bethoven,1,bethoven,b e ' T o . B_o e n ,be'To.ben
beti,3,beti,' b e . t i ,'be.ti
bética,2,bética,' b e . t i . k a ,'be.ti.ka
bético,2,bético,' b e . t i . k o ,'be.ti.ko
betis,69,betis,' b e . t i s ,'be.tis
beto,1,beto,' b e . t o ,'be.to
bette,1,bette,' b e . t: e ,'be.te
bettino,1,bettino,b e ' t: i . n o ,be'ti.no
betún,1,betún,b e ' t u n ,be'tun
beverly,3,beverly,b e ' B_o e 4 l i ,be'be4li
bi,8,bi,' b i ,'bi
biaggi,7,biaggi,' b j a G_o . x i ,'bjag.xi
biagini,3,biagini,b j a ' x i . n i ,bja'xi.ni
bianca,4,bianca,' b j a n_g . k a ,'bjan.ka
bianuales,1,bianuales,b j a ' n w a . l e s ,bja'nwa.les
biarritz,2,biarritz,b j a ' r i d T ,bja'ridT
bias,1,bias,' b j a s ,'bjas
biberón,6,biberón,b i . B_o e ' 4 o n ,bi.be'4on
biberones,1,biberones,b i . B_o e ' 4 o . n e s ,bi.be'4o.nes
bibi,3,bibi,' b i . B_o i ,'bi.bi
bibí,8,bibí,b i ' B_o i ,bi'bi
biblia,22,biblia,' b i . B_o l j a ,'bi.blja
bíblica,1,bíblica,' b i . B_o l i . k a ,'bi.bli.ka
bíblico,2,bíblico,' b i . B_o l i . k o ,'bi.bli.ko
bíblicos,2,bíblicos,' b i . B_o l i . k o s ,'bi.bli.kos
bibliografía,9,bibliografía,b i . B_o l j o . G_o 4 a ' f i a ,bi.bljo.g4a'fia
bibliográficas,1,bibliográficas,b i . B_o l j o ' G_o 4 a . f i . k a s ,bi.bljo'g4a.fi.kas
bibliográfico,1,bibliográfico,b i . B_o l j o ' G_o 4 a . f i . k o ,bi.bljo'g4a.fi.ko
biblioteca,66,biblioteca,b i . B_o l j o ' t e . k a ,bi.bljo'te.ka
bibliotecaria,1,bibliotecaria,b i . B_o l j o . t e ' k a . 4 j a ,bi.bljo.te'ka.4ja
bibliotecario,4,bibliotecario,b i . B_o l j o . t e ' k a . 4 j o ,bi.bljo.te'ka.4jo
bibliotecarios,1,bibliotecarios,b i . B_o l j o . t e ' k a . 4 j o s ,bi.bljo.te'ka.4jos
bibliotecas,9,bibliotecas,b i . B_o l j o ' t e . k a s ,bi.bljo'te.kas
bicarbonato,8,bicarbonato,b i . k a 4 . B_o o ' n a . t o ,bi.ka4.bo'na.to
bicefalismo,1,bicefalismo,b i . T e . f a ' l i z . m o ,bi.Te.fa'liz.mo
bicentenario,1,bicentenario,b i . T e n_d . t e ' n a . 4 j o ,bi.Ten.te'na.4jo
bichejo,1,bichejo,b i ' tS e . x o ,bi'Ce.xo
bichito,6,bichito,b i ' tS i . t o ,bi'Ci.to
bichitos,1,bichitos,b i ' tS i . t o s ,bi'Ci.tos
bicho,26,bicho,' b i . tS o ,'bi.Co
bichos,27,bichos,' b i . tS o s ,'bi.Cos
bici,32,bici,' b i . T i ,'bi.Ti
bicicleta,56,bicicleta,b i . T i ' k l e . t a ,bi.Ti'kle.ta
bicicletas,21,bicicletas,b i . T i ' k l e . t a s ,bi.Ti'kle.tas
bicicletita,3,bicicletita,b i . T i . k l e ' t i . t a ,bi.Ti.kle'ti.ta
biciclista,1,biciclista,b i . T i ' k l i s . t a ,bi.Ti'klis.ta
bicis,6,bicis,' b i . T i s ,'bi.Tis
bicultural,1,bicultural,b i . k u l_d . t u ' 4 a l ,bi.kul.tu'4al
bidasoa,67,bidasoa,b i . D_o a ' s o . a ,bi.da'so.a
bidé,3,bidé,b i ' D_o e ,bi'de
bidés,1,bidés,b i ' D_o e s ,bi'des
biedma,2,biedma,' b j e D_o . m a ,'bjed.ma
biela,5,biela,' b j e . l a ,'bje.la
bielorrusia,2,bielorrusia,b j e . l o ' r u . s j a ,bje.lo'ru.sja
bien,7573,bien,' b j e n ,'bjen
bién,1,bién,' b j e n ,'bjen
bienal,2,bienal,b j e ' n a l ,bje'nal
bienaventurado,1,bienaventurado,b j e . n a . B_o e n_d . t u ' 4 a . D_o o ,bje.na.ben.tu'4a.do
bienaventuranzas,1,bienaventuranzas,b j e . n a . B_o e n_d . t u ' 4 a n_d_+ . T a s ,bje.na.ben.tu'4an.Tas
biene,1,biene,' b j e . n e ,'bje.ne
bienes,48,bienes,' b j e . n e s ,'bje.nes
bienestar,57,bienestar,b j e . n e s ' t a 4 ,bje.nes'ta4
bienhacer,2,bienhacer,b j e . n a ' T e 4 ,bje.na'Te4
bienhallada,1,bienhallada,b j e . n a ' j\\ a . D_o a ,bje.na'La.da
bienhechora,1,bienhechora,b j e . n e ' tS o . 4 a ,bje.ne'Co.4a
bienintecionada,1,bienintecionada,b j e . n ~i n_d . t e . T j o ' n a . D_o a ,bje.nin.te.Tjo'na.da
bienintencionadamente,1,bienintencionadamente,b j e . n ~i n_d . t e n_d_+ . T j o . n a . D_o a ' m ~e n_d . t e ,bje.nin.ten.Tjo.na.da'men.te
bienmesabe,1,bienmesabe,b j e m: e ' s a . B_o e ,bjeme'sa.be
bienvenida,51,bienvenida,b j e m . b e ' n i . D_o a ,bjem.be'ni.da
bienvenidas,2,bienvenidas,b j e m . b e ' n i . D_o a s ,bjem.be'ni.das
